STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/5/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",45,",,0",45,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/6/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",72,",,0",59,",I,0",46,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/7/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",79,",,0",59,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/8/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",58,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/9/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",59,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/10/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",52,",,0",60,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/11/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",84,",,0",62,",I,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/12/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",85,",,0",60,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/13/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",84,",,0",60,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/14/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",84,",,0",65,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/15/03,,,,,,,0.38,",,0",0,"P,,0",0,"P,,0",76,",,0",58,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/16/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",73,",,0",52,",,0",52,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/17/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",50,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/18/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",81,",,0",58,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/19/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",85,",,0",54,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/20/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",66,",,0",54,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/21/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",68,",,0",44,",,0",44,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/22/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",66,",,0",54,",I,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/23/03,,,,,,,0.79,",,0",0,"P,,0",0,"P,,0",77,",,0",43,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/24/03,,,,,,,0.05,",,0",0,"P,,0",0,"P,,0",68,",,0",60,",I,0",58,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/25/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",68,",,0",52,",,0",52,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/26/03,,,,,,,0.02,",,0",0,"P,,0",0,"P,,0",58,",,0",41,",,0",50,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/27/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",60,",,0",52,",I,0",55,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/28/03,,,,,,,0.72,",,0",0,"P,,0",0,"P,,0",70,",,0",48,",,0",48,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/29/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",53,",,0",39,",,0",45,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/30/03,,,,,,,0.42,",,0",0,"P,,0",0,"P,,0",58,",,0",42,",,0",47,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/1/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",48,",,0",36,",,0",40,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/2/03,,,,,,,0.2,",,0",0,"P,,0",0,"P,,0",56,",,0",33,",,0",35,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/3/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",56,",,0",50,",I,0",39,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/4/03,,,,,,,0.84,",,0",0,"P,,0",0,"P,,0",52,",,0",44,",,0",45,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/5/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",57,",,0",34,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/6/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",54,",,0",30,",,0",38,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/7/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",75,",,0",35,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/8/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",76,",,0",50,",,0",50,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/9/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",79,",,0",53,",I,0",53,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/10/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",74,",,0",50,",,0",54,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/11/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",49,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/12/03,,,,,,,0.14,",,0",0,"P,,0",0,"P,,0",76,",,0",51,",,0",62,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/13/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",62,",,0",45,",,0",45,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/14/03,,,,,,,0.15,",,0",0,"P,,0",0,"P,,0",69,",,0",44,",,0",51,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/15/03,,,,,,,0.75,",,0",0,"P,,0",0,"P,,0",58,",,0",47,",,0",56,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/16/03,,,,,,,0.4,",,0",0,"P,,0",0,"P,,0",60,",,0",37,",,0",51,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/17/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",57,",,0",32,",,0",35,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/18/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",58,",,0",35,",,0",47,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/19/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",59,",,0",36,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/20/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",62,",,0",39,",,0",46,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/21/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",78,",,0",48,",I,0",53,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/22/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",55,",,0",39,",,0",40,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/23/03,,,,,,,0.03,",,0",0,"P,,0",0,"P,,0",53,",,0",37,",,0",41,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/24/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",50,",,0",33,",,0",37,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/25/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",60,",,0",49,",I,0",52,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/26/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",50,",I,0",36,",,0",45,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/27/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",56,",,0",40,",,0",40,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/28/03,,,,,,,0.41,",,0",0,"P,,0",0,"P,,0",60,",,0",35,",,0",40,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/29/03,,,,,,,0.32,",,0",0,"P,,0",0,"P,,0",50,",,0",40,",,0",42,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/30/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",50,",,0",40,",,0",48,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/31/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",66,",,0",49,",,0",66,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/1/03,,,,,,,0.03,",,0",0,"P,,0",0,"P,,0",68,",,0",57,",,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/2/03,,,,,,,,,0,"P,,0",0,"P,,0",51,",I,0",47,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/3/03,2,",,0",2.08,",,0",,,,,0,"P,,0",0,"P,,0",52,",,0",45,",,0",45,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/4/03,,,,,,,1.5,",,0",0,"P,,0",0,"P,,0",64,",,0",42,",,0",62,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/5/03,,,,,,,1.98,",,0",0,"P,,0",0,"P,,0",66,",,0",42,",,0",42,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/6/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",66,",,0",36,",,0",37,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/7/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",45,",,0",33,",,0",38,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/8/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",26,",I,0",24,",,0",25,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/9/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",44,",,0",22,",,0",27,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/10/03,,,,,,,0.01,",,0",0,"P,,0",0,"P,,0",44,",,0",25,",,0",39,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/11/03,,,,,,,0.2,",,0",0,"P,,0",0,"P,,0",54,",,0",39,",,0",51,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/12/03,,,,,,,0.21,",,0",0,"P,,0",0,"P,,0",54,",,0",39,",,0",51,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/13/03,,,,,,,,,0,"P,,0",0,"P,,0",58,",,0",30,",,0",34,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/14/03,,,,,,,0.03,",,0",0,"P,,0",0,"P,,0",40,",,0",34,",,0",40,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/15/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",44,",,0",38,",,0",41,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/16/03,,,,,,,0.01,",,0",0,"P,,0",0,"P,,0",49,",,0",38,",,0",42,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/17/03,,,,,,,,,0,"P,,0",0,"P,,0",52,",,0",46,",I,0",42,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/18/03,,,,,,,,,0,"P,,0",0,"P,,0",52,",,0",45,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/19/03,3,",,0",1.5,",,0",,,,,0,"P,,0",0,"P,,0",64,",,0",42,",,0",44,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/20/03,,,,,,,0,",,0",0,"P,,0",0,"P,,0",51,",,0",47,",I,0",49,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/21/03,,,,,,,1.3,",,0",0,"P,,0",0,"P,,0",67,",,0",38,",,0",48,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/22/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",54,",,0",38,",,0",42,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/23/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",64,",,0",50,",I,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/24/03,,,,,,,1.3,",,0",0,"P,,0",0,"P,,0",65,",,0",25,",,0",26,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/25/03,,,,,,,,,0.3,",,0",0,"P,,0",35,",,0",24,",,0",34,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/26/03,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",77,",S,0",24,",,0",44,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/27/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",58,",,0",38,",,0",38,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/28/03,,,,,,,0.11,",,0",,,0,"P,,0",42,",,0",35,",,0",35,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/29/03,,,,,,,0,"T,,0",,,,,39,",,0",31,",,0",32,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/30/03,,,,,,,1.16,",,0",0,"P,,0",,,44,",,0",31,",,0",42,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/1/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",54,",,0",33,",,0",33,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/2/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",40,",,0",28,",,0",28,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/3/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",40,",,0",18,",,0",22,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/4/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",42,",,0",26,",I,0",28,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/5/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",41,",,0",34,",I,0",36,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/6/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",35,",,0",25,",,0",30,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/7/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",45,",,0",19,",,0",27,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/8/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",35,",,0",27,",,0",33,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/9/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",40,",,0",34,",,0",36,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/10/03,,,,,,,,,0,"P,,0",0,"P,,0",50,",,0",34,",,0",40,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/11/03,2,",,0",0.7,",,0",,,,,0,"P,,0",0,"P,,0",50,",,0",29,",,0",29,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/12/03,,,,,,,0,"T,,0",,,,,31,",,0",21,",,0",22,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/13/03,,,,,,,0,"P,,0",0,"P,,0",,,29,",,0",15,",,0",16,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/14/03,,,,,,,,,0.5,",,0",,,31,",,0",16,",,0",29,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/15/03,,,,,,,0,"P,,0",0,"P,,0",,,32,",,0",27,",,0",28,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/16/03,,,,,,,0,"P,,0",0,"P,,0",,,20,",I,0",38,",I,0",29,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/17/03,,,,,,,,,2,",,0",,,44,",,0",27,",,0",30,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/18/03,,,,,,,,,,,,,34,",,0",28,",,0",30,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/19/03,,,,,,,0,"P,,0",0,"P,,0",,,30,",,0",27,",,0",28,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/20/03,,,,,,,,,5,",,0",,,32,",,0",22,",,0",30,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/21/03,,,,,,,0,"P,,0",0,"P,,0",,,42,",,0",23,",,0",25,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/22/03,,,,,,,0,"P,,0",0,"P,,0",,,45,",,0",22,",,0",40,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/23/03,,,,,,,0.25,",,0",0,",,0",,,43,",,0",35,",,0",39,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/24/03,,,,,,,0,"T,,0",,,,,40,",,0",29,",,0",29,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/25/03,,,,,,,0,"P,,0",0,"P,,0",3,",,0",34,",,0",27,",,0",28,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/26/03,,,,,,,0,"P,,0",0,"P,,0",,,33,",,0",17,",,0",18,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/27/03,,,,,,,0,"P,,0",0,"P,,0",,,42,",,0",17,",,0",37,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/28/03,,,,,,,0,"P,,0",0,"P,,0",,,48,",,0",43,",I,0",43,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/29/03,,,,,,,,,0,"P,,0",,,48,",,0",36,",,0",40,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/30/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",35,",I,0",30,",,0",32,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/31/03,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",50,",,0",35,",I,0",40,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/1/04,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",44,",,0",24,",,0",30,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/2/04,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",50,",,0",29,",,0",36,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/3/04,,,,,,,0.02,",,0",0,"P,,0",0,"P,,0",60,",,0",36,",,0",41,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/4/04,,,,,,,0.06,",,0",,,,,28,",I,0",25,",,0",26,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/5/04,,,,,,,,,3.5,",,0",,,24,",I,0",21,",,0",24,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/6/04,,,,,,,,,3,",,0",,,30,",,0",9,",,0",12,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/7/04,,,,,,,,,1.5,",,0",,,20,",,0",9,",,0",19,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/8/04,,,,,,,,,0,"T,,0",,,27,",,0",16,",,0",22,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/9/04,,,,,,,0,"P,,0",0,"P,,0",,,25,",,0",9,",,0",9,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/10/04,,,,,,,0,"P,,0",0,"P,,0",,,20,",,0",8,",,0",15,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/11/04,,,,,,,,,2,",,0",,,30,",,0",15,",,0",25,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/12/04,,,,,,,0,"P,,0",0,"P,,0",,,38,",,0",35,",I,0",28,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/13/04,,,,,,,0,"P,,0",0,"P,,0",,,30,",,0",16,",,0",20,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/14/04,,,,,,,0,"P,,0",0,"P,,0",,,36,",,0",24,",I,0",17,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/15/04,,,,,,,,,3,",,0",,,38,",,0",12,",,0",15,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/16/04,,,,,,,0,",,0",0,"P,,0",,,18,",,0",10,",,0",15,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/17/04,,,,,,,0.04,",,0",,,,,34,",,0",18,",I,0",20,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/18/04,,,,,,,0,"P,,0",0,"P,,0",,,19,",,0",16,",,0",17,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/19/04,,,,,,,,,1.3,",,0",,,35,",,0",9,",,0",17,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/20/04,,,,,,,0,"P,,0",0,"P,,0",,,22,",,0",15,",,0",15,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/21/04,,,,,,,0,"P,,0",0,"P,,0",,,24,",,0",15,",,0",18,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/22/04,,,,,,,,,0,"P,,0",,,10,",I,0",7,",,0",7,",,0",,,,,,,,,,,,,,
